date,item,quantity,unit_price,discount,cash,bank,sales,pay_type,month
1/13/2021,205/65/15 CONSTANCY,2,16500,0,0,0,33000,Others,1
1/13/2021,185/70/14 CACHLAND,2,11700,0,0,0,23400,Others,1
1/13/2021,205/65/15 CACHLAND,2,15500,0,0,0,31000,Others,1
1/14/2021,195/65/15 JOYROAD,2,12500,0,0,0,25000,Cash,1
1/14/2021,215/60/16 SUNFULL,2,15000,0,0,180000,30000,Cash,1
1/14/2021,185/70/14 CACHLAND,2,11800,0,0,0,23600,Others,1
1/14/2021,195/65/15 CACHLAND,2,12500,0,0,0,25000,Others,1
1/14/2021,205/65/15 CACHLAND,2,15500,0,0,0,31000,Others,1
1/14/2021,205/60/16 JOYROAD,2,14500,0,0,0,29000,Others,1
1/14/2021,215/60/16 JOYROAD,2,15000,0,0,0,30000,Others,1
1/14/2021,225/70/16 ROADX,2,21000,0,0,0,42000,Others,1
1/14/2021,235/70/16 AUSTONE,2,22900,0,0,0,45800,Others,1
1/14/2021,195/65/15 CACHLAND,0,12000,0,0,240000,0,Transfer,1
1/15/2021,215/60/16 SUNFULL,2,15000,0,165000,0,30000,Others,1
1/15/2021,185/70/14 CACHLAND,2,11800,0,0,0,23600,Others,1
1/15/2021,205/65/15 CACHLAND,2,15500,0,0,0,31000,Others,1
1/15/2021,205/65/15 CONSTANCY,2,16500,0,0,0,33000,Others,1
1/16/2021,185/70/14 JOYROAD,2,12000,0,0,0,24000,Credit Sales,1
1/16/2021,185/70/13 SUNFULL,1,10000,0,10000,0,10000,Transfer,1
1/16/2021,205/65/15 CONSTANCY,2,16500,0,0,0,33000,Others,1
1/16/2021,215/60/16 CONSTANCY,2,16000,0,0,0,32000,Transfer,1
1/16/2021,205/65/15 CONSTANCY,2,16500,0,0,0,33000,Transfer,1
1/16/2021,235/55/18 JOYROAD,2,23000,0,0,0,46000,Transfer,1
1/16/2021,215/65/16 JOYROAD,2,16500,0,0,0,33000,Transfer,1
1/16/2021,195/70/14 JOYROAD,2,12500,0,0,0,25000,Transfer,1
1/18/2021,195/65/15 SUNFULL,0,12500,0,0,0,0,Transfer,1
1/18/2021,185/70/14 AUSTONE,0,13000,0,0,0,0,Transfer,1
1/18/2021,215/60/16 SUNFULL,0,15000,0,0,0,0,Transfer,1
1/18/2021,205/60/16 AUSTONE,2,15000,0,0,0,30000,Cash,1
1/19/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Transfer,1
1/19/2021,195/70/14 AUSTONE,2,13300,0,0,0,26600,Transfer,1
1/19/2021,195/70/14 JOYROAD,2,12500,0,0,395800,25000,Transfer,1
1/19/2021,215/65/16 AUSTONE,2,17000,0,0,0,34000,Cash,1
1/19/2021,195/65/15 CACHLAND,2,12500,0,0,0,25000,Cash,1
1/19/2021,225/55/17 BOTO,2,17500,0,0,0,35000,Cash,1
1/20/2021,215/60/16 CONSTANCY,2,16000,0,0,0,32000,Cash,1
1/20/2021,215/65/16 JOYROAD,2,17000,0,0,0,34000,Cash,1
1/20/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Cash,1
1/20/2021,195/70/14 AUSTONE,2,13500,0,0,0,27000,Cash,1
1/21/2021,110-19V JINCHENG LADIES,1,282000,0,0,0,282000,Credit Sales,1
1/21/2021,BM-100 BOXER BAJAJ,1,276000,0,0,0,276000,Credit Sales,1
1/21/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Others,1
1/21/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,1
1/21/2021,195/70/14 AUSTONE,2,13300,0,0,0,26600,Transfer,1
1/21/2021,185/70/14 CACHLAND,2,11900,0,0,0,23800,Transfer,1
1/21/2021,185/70/13 SUNFULL,2,8500,0,0,1064000,17000,Transfer,1
1/21/2021,185/70/14 CACHLAND,2,11700,0,0,0,23400,Cash,1
1/22/2021,BM-100 BOXER BAJAJ,1,276000,0,0,0,276000,Credit Sales,1
1/22/2021,BM-100 BOXER BAJAJ,1,272000,0,0,0,272000,Credit Sales,1
1/22/2021,HLX PLUS TVS MOTORCYCLE,1,263000,0,0,0,263000,Credit Sales,1
1/22/2021,255/70/15 AUSTONE,0,18000,0,0,0,0,Transfer,1
1/22/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,1
1/22/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Transfer,1
1/22/2021,185/70/14 CACHLAND,2,11700,0,0,0,23400,Transfer,1
1/23/2021,BM-100 BOXER BAJAJ,1,276000,0,0,0,276000,Credit Sales,1
1/23/2021,BM-100 BOXER BAJAJ,1,277000,0,277000,0,277000,Cash,1
1/23/2021,HLX PLUS TVS MOTORCYCLE,1,263000,0,49000,214000,263000,Credit Sales,1
1/23/2021,HLX PLUS TVS MOTORCYCLE,1,263500,0,0,0,263500,Cash,1
1/23/2021,185/70/14 AUSTONE,2,13500,0,0,0,27000,Credit Sales,1
1/23/2021,185/70/14 CACHLAND,2,11700,0,0,0,23400,Cash,1
1/23/2021,185/70/14 AUSTONE,2,13000,0,143000,0,26000,Cash,1
1/23/2021,215/60/16 SUNFULL,2,15000,0,0,300000,30000,Transfer,1
1/25/2021,RE-4S BAJAJ TRICYCLE,1,745000,0,745000,0,745000,Transfer,1
1/25/2021,BM-100 BOXER BAJAJ,1,276000,0,0,0,276000,Credit Sales,1
1/25/2021,HLX PLUS TVS MOTORCYCLE,1,263000,0,0,0,263000,Credit Sales,1
1/25/2021,205/60/16 SUNFULL,2,14500,0,0,0,29000,Cash,1
1/25/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Cash,1
1/25/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Cash,1
1/25/2021,215/60/16 CONSTANCY,2,16000,0,110000,69200,32000,Cash,1
1/26/2021,BM-100 BOXER BAJAJ,1,270000,0,0,0,270000,Credit Sales,1
1/26/2021,110-19 JINCHENG LADIES,1,273000,0,0,0,273000,Credit Sales,1
1/26/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,265000,0,265000,Cash,1
1/26/2021,215/60/16 CONSTANCY,0,16000,0,0,0,0,Cash,1
1/26/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Cash,1
1/26/2021,195/70/14 AUSTONE,2,13300,0,0,0,26600,Cash,1
1/26/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Cash,1
1/26/2021,215/60/16 SUNFULL,3,15000,0,30000,283400,45000,Cash,1
1/26/2021,215/60/16 AUSTONE,2,16000,0,0,0,32000,Cash,1
1/27/2021,BM-100 BOXER BAJAJ,1,276000,0,0,0,276000,Transfer,1
1/27/2021,BM-100 BOXER BAJAJ,1,272000,0,0,0,272000,Transfer,1
1/27/2021,215/60/16 AUSTONE,2,17000,0,0,0,34000,Cash,1
1/27/2021,185/70/14 AUSTONE,2,13000,0,90000,33000,26000,Cash,1
1/28/2021,XL-100 TVS M/C,1,205000,0,0,0,205000,Credit Sales,1
1/28/2021,HLX PLUS TVS MOTORCYCLE,1,263000,0,0,0,263000,Credit Sales,1
1/28/2021,BM-100 BOXER BAJAJ,1,272000,0,0,0,272000,Credit Sales,1
1/28/2021,185/70/14 BOTO,2,13000,0,230000,30000,26000,Transfer,1
1/28/2021,195/15C AUSTONE,2,18000,0,36000,0,0,Cash,1
1/28/2021,205/65/15 AUSTONE,2,17000,0,34000,0,0,Cash,1
1/28/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Cash,1
1/28/2021,205/65/15 BOTO,2,17000,0,0,261200,34000,Cash,1
1/28/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Cash,1
1/28/2021,225/55/17 BOTO,2,18000,0,70000,132000,36000,Cash,1
1/28/2021,215/55/17 BOTO,2,17000,0,0,0,34000,Cash,1
1/28/2021,225/55/17 BOTO,2,18000,0,0,0,36000,Cash,1
1/28/2021,185/70/14 BOTO,0,13000,0,150000,55000,0,Cash,1
1/29/2021,BM-100 BOXER BAJAJ,1,280000,0,280000,0,280000,Cash,1
1/29/2021,HLX PLUS TVS MOTORCYCLE,1,263000,0,263000,0,263000,Credit Sales,1
1/29/2021,BM-100 BOXER BAJAJ,1,274500,0,0,0,274500,Transfer,1
1/29/2021,185/70/14 BOTO,2,13000,0,0,208000,26000,Cash,1
1/29/2021,195/70/14 AUSTONE,2,13500,0,0,0,27000,Transfer,1
1/29/2021,205/60/16 BOTO,2,16000,0,0,0,32000,Transfer,1
1/29/2021,215/60/16 BOTO,2,17000,0,0,0,34000,Transfer,1
1/30/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,1
1/30/2021,BM-100 BOXER BAJAJ,1,275000,0,0,0,275000,Credit Sales,1
1/30/2021,225/70/16 ROADX,2,20000,0,0,0,40000,Transfer,1
1/30/2021,185/70/14 AUSTONE,2,13000,0,145000,0,26000,Transfer,1
1/30/2021,215/60/16 BOTO,3,16500,0,0,0,49500,Cash,1
1/30/2021,195/60/15 JOYROAD,1,12500,0,0,0,12500,Cash,1
1/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Others,2
1/2/2021,BM-100 BOXER BAJAJ,1,275000,0,0,276000,275000,Cash,2
1/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Transfer,2
1/2/2021,HLX PLUS TVS MOTORCYCLE,1,263500,0,0,0,263500,Transfer,2
1/2/2021,195/14C AUSTONE,2,16000,0,64000,0,32000,Cash,2
1/2/2021,205/65/15 AUSTONE,2,17000,0,0,0,34000,Cash,2
1/2/2021,195/65/15 AUSTONE,2,13500,0,0,0,27000,Cash,2
1/2/2021,185/70/14 AUSTONE,2,13000,0,0,181000,26000,Cash,2
1/2/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,2
1/2/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Transfer,2
1/2/2021,215/60/16 BOTO,2,16500,0,111600,0,33000,Transfer,2
1/2/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Credit Sales,2
1/2/2021,185/70/14 BOTO,2,13000,0,155000,30000,26000,Credit Sales,2
1/2/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,2
2/2/2021,110-19 JINCHENG LADIES,1,275000,0,0,0,275000,Credit Sales,2
2/2/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Credit Sales,2
2/2/2021,185/70/14 BOTO,2,13000,0,130000,0,26000,Others,2
2/2/2021,185/70/14 AUSTONE,2,13300,0,0,199500,26600,Transfer,2
2/2/2021,185/70/14 BOTO,2,13000,0,35000,95000,26000,Cash,2
2/2/2021,185/70/14 BOTO,2,13000,0,30000,100000,26000,Cash,2
3/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
3/2/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Others,2
3/2/2021,225/60/17 BOTO,2,16500,0,132000,0,33000,Transfer,2
3/2/2021,225/60/17 BOTO,0,16500,0,0,0,0,Others,2
4/2/2021,BM-100 BOXER BAJAJ,1,275000,0,0,275000,275000,Credit Sales,2
4/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Cash,2
4/2/2021,HLX PLUS TVS MOTORCYCLE,1,263500,0,0,0,263500,Cash,2
4/2/2021,195/65/15 ROADX,2,13000,0,0,0,26000,Cash,2
4/2/2021,195/70/14 AUSTONE,2,13300,0,0,0,26600,Cash,2
5/2/2021,BM-100 BOXER BAJAJ,1,275000,0,0,275000,275000,Transfer,2
5/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Cash,2
5/2/2021,BM-100 BOXER BAJAJ,1,269000,0,0,1360000,269000,Cash,2
5/2/2021,110-19V JINCHENG LADIES,1,285000,0,0,0,285000,Others,2
5/2/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Credit Sales,2
5/2/2021,195/65/15 ROADX,2,13000,0,0,0,26000,Credit Sales,2
5/2/2021,155/12C JOYROAD,2,9800,0,100000,17200,19600,Credit Sales,2
5/2/2021,225/55/17 JOYROAD,1,17000,0,0,0,17000,Credit Sales,2
5/2/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Credit Sales,2
5/2/2021,195/15C AUSTONE,2,18500,0,126000,0,37000,Credit Sales,2
5/2/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Cash,2
5/2/2021,205/65/15 BOTO,2,17500,0,0,0,35000,Cash,2
5/2/2021,185/70/14 AUSTONE,2,13000,0,40000,77000,26000,Cash,2
5/2/2021,185/70/14 AUSTONE,2,13000,0,20400,57600,26000,Cash,2
6/2/2021,BM-100 BOXER BAJAJ,1,270000,0,0,0,270000,Transfer,2
6/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
6/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
6/2/2021,185/70/14 HABILEAD,2,12500,0,0,0,25000,Credit Sales,2
6/2/2021,195/65/15 HABILEAD,2,13300,0,0,0,26600,Credit Sales,2
6/2/2021,205/60/16 HABILEAD,2,15500,0,0,0,31000,Credit Sales,2
6/2/2021,215/55/17 HABILEAD,2,17000,0,0,0,34000,Credit Sales,2
6/2/2021,215/60/16 HABILEAD,2,16500,0,0,0,33000,Credit Sales,2
6/2/2021,245/45/19 HABILEAD,2,27000,0,0,0,54000,Credit Sales,2
6/2/2021,225/60/16 HABILEAD,2,17000,0,0,0,34000,Credit Sales,2
6/2/2021,235/60/18 HABILEAD,2,24000,0,0,0,48000,Credit Sales,2
6/2/2021,205/60/16 CACHLAND,2,15000,0,0,0,30000,Credit Sales,2
6/2/2021,215/60/16 CACHLAND,2,16000,0,0,0,32000,Credit Sales,2
8/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
8/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
8/2/2021,BM-100 BOXER BAJAJ,1,272000,0,272000,0,272000,Cash,2
8/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
8/2/2021,205/65/15 BOTO,2,17000,0,67000,50000,34000,Cash,2
8/2/2021,185/70/14 BOTO,2,13000,0,52000,0,26000,Transfer,2
8/2/2021,185/70/14 CACHLAND,2,12000,0,140000,220000,24000,Cash,2
8/2/2021,205/65/15 CACHLAND,2,17000,0,0,0,34000,Others,2
8/2/2021,195/65/15 AUSTONE,2,13300,0,0,0,26600,Others,2
8/2/2021,205/65/15 CACHLAND,2,17000,0,150000,190000,34000,Others,2
9/2/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
9/2/2021,HLX PLUS TVS MOTORCYCLE,1,264000,0,0,0,264000,Credit Sales,2
9/2/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Transfer,2
9/2/2021,BM-100 BOXER BAJAJ,1,270000,0,0,0,270000,Others,2
9/2/2021,HLX PLUS TVS MOTORCYCLE,1,264000,0,0,0,264000,Others,2
9/2/2021,205/65/15 CACHLAND,2,17000,0,0,0,34000,Credit Sales,2
9/2/2021,185/70/14 BOTO,2,13000,0,20000,325000,26000,Credit Sales,2
9/2/2021,195/14C AUSTONE,2,16000,0,0,0,32000,Credit Sales,2
9/2/2021,195/65/15 ROADX,2,13000,0,0,142000,26000,Credit Sales,2
9/2/2021,205/60/16 CACHLAND,2,15000,0,0,0,30000,Cash,2
9/2/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Cash,2
10/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Transfer,2
10/2/2021,BM-100 BOXER BAJAJ,1,269000,0,0,817000,269000,Transfer,2
10/2/2021,BM-100 BOXER BAJAJ,1,275000,0,0,275000,275000,Cash,2
10/2/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Cash,2
10/2/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Cash,2
10/2/2021,185/70/14 HABILEAD,2,12500,0,150000,150000,25000,Cash,2
10/2/2021,185/70/14 CACHLAND,2,12000,0,0,120000,24000,Cash,2
10/2/2021,195/15C AUSTONE,2,18000,0,0,0,36000,Cash,2
10/2/2021,185/70/14 AUSTONE,2,13500,0,0,0,27000,Cash,2
11/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Credit Sales,2
11/2/2021,HLX PLUS TVS MOTORCYCLE,1,264000,0,0,0,264000,Credit Sales,2
11/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Credit Sales,2
11/2/2021,185/14C SUNFULL,2,15000,0,30000,0,30000,Cash,2
11/2/2021,215/60/16 CACHLAND,2,16000,0,0,0,32000,Cash,2
12/2/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Transfer,2
12/2/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Transfer,2
12/2/2021,185/70/14 AUSTONE,1,13500,0,13500,0,13500,Cash,2
12/2/2021,195/15C AUSTONE,2,18200,0,0,0,36400,Cash,2
12/2/2021,185/14C SUNFULL,2,14500,0,120000,0,29000,Cash,2
12/2/2021,185/70/14 AUSTONE,2,13500,0,0,0,27000,Transfer,2
2/13/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Credit Sales,2
2/13/2021,BM-100 BOXER BAJAJ,1,274500,0,274500,0,274500,Cash,2
2/13/2021,HLX PLUS TVS MOTORCYCLE,1,264000,0,0,0,264000,Credit Sales,2
2/13/2021,155/12C SUNFULL,2,10000,0,0,0,20000,Cash,2
2/13/2021,195/65/15 SUNFULL,2,12500,0,0,0,25000,Cash,2
2/15/2021,BM-100 BOXER BAJAJ,1,272000,0,272000,0,272000,Cash,2
2/15/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
2/15/2021,205/60/16 BOTO,2,16000,0,0,0,32000,Cash,2
2/15/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Cash,2
2/15/2021,225/60/16 HABILEAD,2,17000,0,55000,213000,34000,Cash,2
2/15/2021,215/60/16 HIFLY,2,16000,0,0,0,32000,Cash,2
2/15/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Cash,2
2/15/2021,195/15C AUSTONE,2,18000,0,125000,131000,36000,Cash,2
2/15/2021,195/15C AUSTONE,2,18000,0,0,0,36000,Cash,2
2/15/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Cash,2
2/16/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Credit Sales,2
2/16/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,265000,0,265000,Cash,2
2/16/2021,195/65/15 HABILEAD,2,15000,0,0,0,30000,Credit Sales,2
2/16/2021,185/70/14 CACHLAND,2,12500,0,0,0,25000,Transfer,2
2/16/2021,195/15C AUSTONE,2,18000,0,50000,88900,36000,Transfer,2
2/16/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Credit Sales,2
2/16/2021,185/70/14 CACHLAND,0,12500,0,0,0,0,Others,2
2/16/2021,195/15C AUSTONE,0,18000,0,50000,73500,0,Others,2
2/16/2021,185/70/14 CACHLAND,2,12500,0,0,0,25000,Cash,2
2/16/2021,195/15C AUSTONE,2,18000,0,50000,73500,36000,Cash,2
2/17/2021,BM-100 BOXER BAJAJ,1,267000,0,0,8010000,267000,Transfer,2
2/17/2021,BM-100 BOXER BAJAJ,1,269000,0,0,0,269000,Credit Sales,2
2/17/2021,BM-100 BOXER BAJAJ,1,273000,0,0,0,273000,Credit Sales,2
2/17/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Transfer,2
2/17/2021,225/55/17 BOTO,2,18000,0,0,0,36000,Transfer,2
2/17/2021,185/70/14 BOTO,2,13000,0,0,445000,26000,Transfer,2
2/17/2021,205/65/15 AUSTONE,2,20000,0,0,40000,40000,Credit Sales,2
2/17/2021,245/45/18 BOTO,2,23500,0,0,0,47000,Credit Sales,2
2/17/2021,245/40/18 BOTO,2,22500,0,0,415000,45000,Credit Sales,2
2/17/2021,185/14C SUNFULL,2,14500,0,0,0,29000,Cash,2
2/17/2021,195/14C SUNFULL,2,15500,0,0,0,31000,Cash,2
2/18/2021,RE-4S BAJAJ TRICYCLE,1,745000,0,0,745000,745000,Transfer,2
2/18/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Transfer,2
2/18/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,265000,0,265000,Credit Sales,2
2/18/2021,215/60/16 HABILEAD,2,16000,0,0,0,32000,Cash,2
2/18/2021,155/12C SUNFULL,2,10000,0,15000,165000,20000,Cash,2
2/19/2021,BM-100 BOXER BAJAJ,1,270000,0,270000,0,270000,Cash,2
2/19/2021,BM-100 BOXER BAJAJ,1,274000,0,268000,6000,274000,Cash,2
2/19/2021,BM-100 BOXER BAJAJ,1,274000,0,268000,6000,274000,Others,2
2/19/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,2
2/19/2021,215/60/16 BOTO,2,16500,0,0,0,33000,Others,2
2/19/2021,205/60/16 CACHLAND,2,15500,0,205000,0,31000,Others,2
2/19/2021,265/65/17 BOTO,2,28000,0,0,0,56000,Credit Sales,2
2/20/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
2/20/2021,BM-100 BOXER BAJAJ,1,275000,0,275000,0,275000,Cash,2
2/20/2021,275/45/20 HABILEAD,2,31000,0,124000,0,62000,Credit Sales,2
2/20/2021,205/60/16 HABILEAD,2,15500,0,124000,0,31000,Cash,2
2/22/2021,BM-100 BOXER BAJAJ,1,269000,0,269000,0,269000,Cash,2
2/22/2021,BM-100 BOXER BAJAJ,1,273000,0,0,0,273000,Credit Sales,2
2/22/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Credit Sales,2
2/22/2021,HLX PLUS TVS MOTORCYCLE,1,264000,0,0,0,264000,Credit Sales,2
2/22/2021,BM-100 BOXER BAJAJ,1,273000,0,0,0,273000,Credit Sales,2
2/22/2021,185/14C SUNFULL,2,14500,0,58000,0,29000,Cash,2
2/22/2021,185/14C SUNFULL,2,12500,0,0,0,25000,Cash,2
2/23/2021,110-19V JINCHENG LADIES,1,283000,0,0,0,283000,Cash,2
2/23/2021,BM-100 BOXER BAJAJ,1,270000,0,270000,0,270000,Credit Sales,2
2/23/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,0,0,265000,Credit Sales,2
2/23/2021,195/15C AUSTONE,2,18200,0,0,0,36400,Cash,2
2/23/2021,185/70/14 BOTO,1,13300,0,140700,0,13300,Cash,2
2/24/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,0,0,265000,Credit Sales,2
2/24/2021,BM-100 BOXER BAJAJ,1,269000,0,0,0,269000,Credit Sales,2
2/24/2021,HLX PLUS TVS MOTORCYCLE,1,267000,0,0,0,267000,Credit Sales,2
2/24/2021,195/14C AUSTONE,2,16300,0,0,0,32600,Cash,2
2/24/2021,185/70/14 CACHLAND,2,12500,0,115200,0,25000,Cash,2
2/24/2021,195/14C AUSTONE,2,16300,0,0,326000,32600,Cash,2
2/24/2021,245/45/18 GALLANT,2,21500,0,0,0,43000,Cash,2
2/24/2021,185/70/14 CACHLAND,2,12100,0,0,0,24200,Cash,2
2/24/2021,195/65/15 CACHLAND,2,12700,0,0,0,25400,Cash,2
2/25/2021,HLX PLUS TVS MOTORCYCLE,1,266000,0,0,0,266000,Cash,2
2/25/2021,BM-100 BOXER BAJAJ,1,274000,0,274000,0,274000,Cash,2
2/25/2021,110-19 JINCHENG LADIES,1,278000,0,0,0,278000,Credit Sales,2
2/26/2021,110-19V JINCHENG LADIES,1,283000,0,0,0,283000,Credit Sales,2
2/26/2021,BM-100 BOXER BAJAJ,1,273000,0,0,0,273000,Credit Sales,2
2/26/2021,HLX PLUS TVS MOTORCYCLE,1,267000,0,0,267000,267000,Cash,2
2/26/2021,195/14C AUSTONE,2,16300,0,0,0,32600,Transfer,2
2/26/2021,195/60/15 HABILEAD,2,12500,0,68000,47200,25000,Transfer,2
2/26/2021,205/65/15 CACHLAND,2,17300,0,0,0,34600,Others,2
2/26/2021,205/60/16 CACHLAND,2,15500,0,0,0,31000,Others,2
2/26/2021,215/65/16 CACHLAND,2,16800,0,0,0,33600,Others,2
2/26/2021,195/70/14 CACHLAND,2,13000,0,0,0,26000,Others,2
2/27/2021,BM-100 BOXER BAJAJ,1,278000,0,75000,203000,278000,Cash,2
2/27/2021,BM-100 BOXER BAJAJ,1,269000,0,0,0,269000,Credit Sales,2
2/27/2021,HLX PLUS TVS MOTORCYCLE,1,265000,0,2650000,0,265000,Cash,2
1/3/2021,HLX PLUS TVS MOTORCYCLE,1,267000,0,0,0,267000,Credit Sales,3
1/3/2021,HLX PLUS TVS MOTORCYCLE,1,267000,0,0,0,267000,Credit Sales,3
1/3/2021,110-19 JINCHENG LADIES,1,278000,0,0,0,278000,Credit Sales,3
1/3/2021,195/15C SUNFULL,3,16800,0,0,0,50400,Transfer,3
1/3/2021,185/14C SUNFULL,3,14000,0,0,0,42000,Transfer,3
2/3/2021,RE-4S BAJAJ TRICYCLE,1,750000,0,1400000,100000,750000,Cash,3
2/3/2021,110-19V JINCHENG LADIES,1,285000,0,0,0,285000,Credit Sales,3
2/3/2021,BM-100 BOXER BAJAJ,1,274000,0,0,0,274000,Credit Sales,3
2/3/2021,BM-100 BOXER BAJAJ,1,275000,0,0,275000,275000,Transfer,3
2/3/2021,195/65/15 JOYROAD,1,13000,0,0,0,13000,Cash,3
2/3/2021,195/65/15 BOTO,2,13500,0,40000,0,27000,Cash,3
3/3/2021,HLX PLUS TVS MOTORCYCLE,1,270000,0,0,270000,270000,Credit Sales,3
3/3/2021,BM-100 BOXER BAJAJ,1,268000,0,0,0,268000,Transfer,3
3/3/2021,BM-100 BOXER BAJAJ,1,274000,0,125000,150000,274000,Transfer,3
3/3/2021,215/65/16 CACHLAND,2,17000,0,0,0,34000,Cheque,3
3/3/2021,215/60/16 HABILEAD,2,16500,0,0,0,33000,Cheque,3
4/3/2021,HLX PLUS TVS MOTORCYCLE,1,269000,0,0,0,269000,Transfer,3
4/3/2021,110-19V JINCHENG LADIES,1,285000,0,0,0,285000,Transfer,3
4/3/2021,BM-100 BOXER BAJAJ,1,269000,0,0,0,269000,Transfer,3
4/3/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Cash,3
4/3/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,3
4/3/2021,195/70/14 BOTO,2,13500,0,0,0,27000,Cash,3
4/3/2021,205/65/15 BOTO,2,17800,0,0,0,35600,Cash,3
5/3/2021,110-19V JINCHENG LADIES,1,285000,0,0,0,285000,Cash,3
5/3/2021,HLX PLUS TVS MOTORCYCLE,1,269000,0,0,0,269000,Cash,3
5/3/2021,BM-100 BOXER BAJAJ,1,272000,0,272000,0,272000,Credit Sales,3
5/3/2021,205/65/15 BOTO,2,18000,0,0,0,36000,Cash,3
5/3/2021,185/14C BOTO,2,14800,0,0,0,29600,Cash,3
5/3/2021,185/70/14 BOTO,2,13300,0,11000,209400,26600,Cash,3
5/3/2021,195/15C SUNFULL,2,16800,0,0,0,33600,Cash,3
6/3/2021,HLX PLUS TVS MOTORCYCLE,1,270000,0,270000,0,270000,Cash,3
6/3/2021,BM-100 BOXER BAJAJ,1,285000,0,0,285000,285000,Transfer,3
6/3/2021,BM-100 BOXER BAJAJ,1,285000,0,0,285000,285000,Cash,3
6/3/2021,HLX PLUS TVS MOTORCYCLE,1,270000,0,270000,0,270000,Credit Sales,3
6/3/2021,BM-100 BOXER BAJAJ,1,275000,0,0,275000,275000,Credit Sales,3
6/3/2021,215/60/16 BOTO,2,17000,0,0,0,34000,Credit Sales,3
6/3/2021,205/60/16 BOTO,2,16000,0,0,0,32000,Cash,3
